custid,custfname,custlname,custphone,custemail,custstate,contactpref,pmtid,addedstamp,updatedstamp,hhi,ismarried,haskids,travelswpet,pronoun
4250,Luke,Patterson,(208) 839-7740,lpatterson698@gmail.com,ID,call,839565557085,4/24/22 0:00,,175187,y,y,n,he
4251,Tessa,Mason,(801) 777-1334,tmason482@gmail.com,UT,text,576832585680,4/24/22 0:00,,233925,y,y,n,she
4252,Royalty,McDaniel,(801) 936-1686,royaltymcdaniel16@hotmail.com,UT,text,379479106051,4/24/22 0:00,,166243,n,y,n,
4253,Tyler,McDonald,(801) 983-2915,tmcdonald520@hotmail.com,UT,,747774930265,4/24/22 0:00,,,y,y,y,
4254,Nathan,Jones,(435) 312-8041,njones575@gmail.com,UT,email,908234796264,4/24/22 0:00,,152238,,,n,
4255,Milana,Stewart,(208) 952-3421,mstewart477@icloud.com,ID,text,640211617049,4/24/22 0:00,,118510,y,n,n,she
4256,River,Frank,(208) 520-9770,riverfrank65@yahoo.com,ID,text,,4/24/22 0:00,,147703,y,y,n,she
4257,Alina,Robbins,,alinarobbins15@yahoo.com,AZ,email,545071411480,4/24/22 0:00,,157429,y,,,she
4258,Legend,Flores,(801) 413-2724,legendflores31@hotmail.com,UT,text,242395206873,4/24/22 0:00,,127310,y,y,n,he
4259,Adele,Henry,(602) 384-9963,ahenry518@hotmail.com,AZ,text,371615874359,4/24/22 0:00,,94464,,y,y,she
4260,Juliana,Kirk,,julianakirk54@yahoo.com,ID,email,911299446334,4/24/22 0:00,,168974,y,n,y,she
4261,Camilla,Rivera,(801) 536-4181,crivera135@hotmail.com,UT,email,856740684804,4/24/22 0:00,,134024,y,y,y,
4262,Emily,Lopez,(801) 734-5400,elopez595@hotmail.com,UT,text,410591286479,4/24/22 0:00,,140858,,,,she
4263,Mikayla,Walton,(208) 650-3568,mikaylawalton51@iheartemail.com,ID,email,177115408145,4/24/22 0:00,,165762,y,y,n,she
4264,Natasha,Roth,(208) 905-7475,nroth249@gmail.com,ID,text,214910201169,4/24/22 0:00,,99396,y,y,n,
4265,Lucas,Wilkinson,(760) 513-6097,lwilkinson977@outlook.com,CA,call,284574576680,4/25/22 0:00,,176636,y,n,y,he
4266,Sylvie,Rush,(307) 341-2643,srush959@hotmail.com,WY,email,850428625581,4/25/22 0:00,,82738,,,y,
4267,Benjamin,Cruz,(623) 472-5402,bcruz72@gmail.com,AZ,call,708069677864,4/25/22 0:00,,144752,n,,n,he
4268,Zaria,Smith,(480) 787-4654,zariasmith41@yahoo.com,AZ,text,480366051734,4/25/22 0:00,,149546,,,y,
4269,Zakk,Cohen,(435) 774-6942,zcohen810@icloud.com,UT,text,791092246461,4/26/22 0:00,,135762,y,y,y,he
4270,Iker,Grimes,(602) 593-2952,ikergrimes81@hotmail.com,AZ,text,888336580473,4/26/22 0:00,,121809,y,y,n,
4271,Emmaline,Roberson,(619) 669-2365,emmalineroberson47@hotmail.com,CA,text,237416435562,4/26/22 0:00,,,y,y,n,
4272,Abigail,Taylor,(801) 350-8615,abigailtaylor59@hotmail.com,UT,text,909024626324,4/27/22 0:00,,141797,y,y,n,
4273,Denver,Stephenson,(602) 555-9921,denverstephenson1@outlook.com,AZ,text,122007462705,4/27/22 0:00,,149819,y,y,n,
4274,Kaitlyn,Page,(928) 292-5022,kaitlynpage61@icloud.com,AZ,call,473193623913,4/27/22 0:00,,110189,,,,
4275,Braxton,Kirk,(385) 984-5238,bkirk485@yahoo.com,UT,text,343546395437,4/28/22 0:00,,127004,,y,y,
4276,Aiden,lark,(541) 546-3481,aidenlark15@gmail.com,OR,text,758512838550,4/28/22 0:00,,101147,y,y,n,he
4277,Mila,Morales,(602) 517-7400,mmorales399@gmail.com,AZ,text,547432344092,4/28/22 0:00,,118731,y,y,y,
4278,Harper,Hunt,(385) 463-5331,harperhunt54@gmail.com,UT,email,244799347109,4/29/22 0:00,,181760,n,,n,she
4279,Mason,Boyd,(208) 611-1798,mboyd475@snarlywhisper.net,ID,text,725769617395,4/29/22 0:00,,,y,n,n,he
4280,Jayden,Lester,(208) 931-7271,jlester14@snarlywhisper.net,ID,email,218776094010,4/29/22 0:00,,,y,y,n,he
4281,John,Thompson,(208) 999-8557,johnthompson56@yahoo.com,ID,call,554733639536,4/29/22 0:00,,182753,,,y,
4282,Elle,Johnson,(541) 235-8570,ellejohnson11@witsend.com,OR,text,,4/29/22 0:00,,183133,,,,she
4283,Jacob,Boyer,(385) 450-7088,jboyer484@hotmail.com,UT,text,334119674263,4/29/22 0:00,,150355,y,n,n,he
4284,Ullr,Dawson,(385) 345-4650,ullrdawson4@gmail.com,UT,text,926870652319,4/29/22 0:00,,123811,y,n,,
4285,Elijah,Jones,(208) 422-6534,ejones14@yahoo.com,ID,,569098063742,4/29/22 0:00,,177875,y,y,n,
4286,Emily,Lopez,(208) 478-9691,emilylopez62@creativedestruction.com,ID,text,554125956307,4/29/22 0:00,,121776,y,n,n,
4287,Cora,Woods,(208) 555-5230,corawoods74@hotmail.com,ID,text,222182949076,4/29/22 0:00,,121667,y,n,y,she
4288,Colt,Henderson,(602) 547-9932,chenderson110@snarlywhisper.net,AZ,text,875481308583,4/29/22 0:00,,142366,,,n,
4289,Theo,Hogan,(602) 385-7633,thogan600@snarlywhisper.net,AZ,text,602825035994,4/30/22 0:00,,,y,y,y,
4290,Maya,Maxwell,(208) 309-6112,mayamaxwell14@yahoo.com,ID,text,974266954853,4/30/22 0:00,,161699,y,y,,
4291,Ainsley,Hayes,(801) 336-9985,ainsleyhayes70@yahoo.com,UT,text,578910990367,4/30/22 0:00,,,y,,y,
4292,Zane,Berry,(208) 313-7938,zberry534@gmail.com,ID,text,384389904443,4/30/22 0:00,,171726,y,y,y,
4293,Myah,Ellis,(801) 776-9361,mellis661@yahoo.com,UT,text,117243002310,4/30/22 0:00,,112169,,,n,
4294,Sarah,Byrd,(208) 980-2124,sbyrd651@yahoo.com,ID,,969483859991,4/30/22 0:00,,155335,y,y,,she
4295,Ariadne,Gill,(602) 726-9457,agill557@icloud.com,AZ,email,424942657815,4/30/22 0:00,,,,,y,she
4296,Tyson,Chase,(435) 519-6118,tchase902@yahoo.com,UT,text,262602637558,4/30/22 0:00,,158709,y,n,n,
4297,Leah,Coleman,(801) 396-5542,leahcoleman72@yahoo.com,UT,text,979905509756,4/30/22 0:00,,440109,y,y,y,she
4298,Remi,Torres,(801) 715-1199,remitorres84@iheartemail.com,UT,text,480771693959,4/30/22 0:00,,106286,n,n,y,she
4299,Norah,Torres,(208) 887-3666,norahtorres74@icloud.com,ID,text,415044816822,4/30/22 0:00,,187764,y,y,n,
4300,Clint,Edwards,(385) 478-6967,cedwards395@hotmail.com,UT,,132745150200,4/30/22 0:00,,128907,n,,n,
4301,Ava,Patton,(208) 464-2445,avapatton44@gmail.com,ID,text,539002128875,5/1/22 0:00,,144606,y,y,n,
4302,Grady,Hess,(801) 554-6355,ghess879@outlook.com,UT,text,919279431727,5/1/22 0:00,,73306,y,y,,
4303,Ray,Harris,,rharris828@gmail.com,OR,email,856510223005,5/1/22 0:00,,187668,,,n,he
4304,Grant,Kemp,(801) 454-4085,grantkemp18@outlook.com,UT,call,733051015466,5/1/22 0:00,,184477,y,,n,
4305,Kinsley,Meyers,(208) 364-4914,kmeyers488@gmail.com,ID,call,582527544066,5/1/22 0:00,,,y,,n,
4306,Evelyn,Adams,(208) 354-8939,evelynadams18@icloud.com,ID,text,966316009703,5/1/22 0:00,,168451,y,,y,she
4307,Amira,Peters,(208) 705-9256,apeters710@yahoo.com,ID,text,256486248868,5/1/22 0:00,,120877,y,y,y,
4308,Rosa,Pruitt,(520) 753-7482,rosapruitt61@yahoo.com,AZ,call,669947229673,5/1/22 0:00,,111036,n,n,n,
4309,Camila,Higgins,(801) 821-2595,camilahiggins84@yahoo.com,UT,email,890109546637,5/1/22 0:00,,194004,n,n,n,
4310,Evan,Clarke,(458) 862-9543,evanclarke95@gmail.com,OR,call,623015682620,5/1/22 0:00,,,,,,he
4311,T.J.,Johnson,(602) 621-2591,tjohnson673@outlook.com,AZ,call,833187808565,5/1/22 0:00,,193986,y,,y,
4312,Autumn,Terry,(801) 513-4820,autumnterry61@yahoo.com,UT,text,714947569134,5/1/22 0:00,,165651,y,y,n,
4313,Stan,Mullins,(541) 382-5627,stanmullins7@hotmail.com,OR,text,,5/1/22 0:00,,84943,y,,n,he
4314,Ellis,Norris,(602) 364-1673,enorris102@icloud.com,AZ,email,117892722708,5/1/22 0:00,,140179,y,y,n,he
4315,Mark,Whitaker,(602) 479-1852,mwhitaker157@gmail.com,AZ,text,546174812852,5/1/22 0:00,,,,,,
4316,Bailee,Gross,(623) 707-6761,bgross197@gmail.com,AZ,email,829757778580,5/1/22 0:00,,108261,y,,n,
4317,Jebediah,Gaines,(801) 447-8164,jebediahgaines47@gmail.com,UT,call,343119765143,5/1/22 0:00,,191384,,,n,he
4318,John,Ayers,(208) 528-6928,johnayers64@yahoo.com,ID,call,534295140347,5/1/22 0:00,,155871,y,y,y,
4319,Edward,Stokes,(702) 753-8276,edwardstokes81@gmail.com,NV,email,782204440244,5/1/22 0:00,,106570,y,y,n,he
4320,Ivan,Jordan,(385) 957-8189,ijordan599@yahoo.com,UT,text,848041315279,5/1/22 0:00,,155035,y,y,n,
4321,Jayleen,Durham,(385) 411-6835,jdurham519@hotmail.com,UT,call,251261133260,5/1/22 0:00,,146416,y,y,n,
4322,Nolan,McKinney,(480) 601-3300,nmckinney897@outlook.com,AZ,text,341476679243,5/1/22 0:00,,131108,y,n,y,he
4323,Ryder,Romero,(801) 569-6217,rromero618@yahoo.com,UT,text,,5/1/22 0:00,,,,,y,
4324,Keilani,White,(208) 649-2541,kwhite199@gmail.com,ID,text,878213215933,5/1/22 0:00,,,y,n,,she
4325,Aaron,Clayton,(208) 272-4984,aclayton20@yahoo.com,ID,email,320151979473,5/1/22 0:00,,90538,,y,,
4326,Dylan,Nash,(208) 332-4614,dylannash77@iheartemail.com,ID,email,896651317985,5/1/22 0:00,,150701,y,y,n,
4327,Elena,Mitchell,(602) 995-4674,emitchell541@hotmail.com,AZ,email,818811873160,5/1/22 0:00,,143797,y,,n,she
4328,Kingston,Rivera,(208) 504-4636,krivera316@hotmail.com,ID,text,295186128745,5/1/22 0:00,,108366,y,,n,
4329,Maddox,Reid,(801) 436-3166,maddoxreid91@iheartemail.com,UT,text,356230739961,5/1/22 0:00,,161300,y,y,,
4330,Ty,Kirby,(801) 330-1461,tykirby14@hotmail.com,UT,email,607089369591,5/1/22 0:00,,,,,,he
4331,Abigail,Clarke,(602) 614-2679,abigailclarke26@gmail.com,AZ,email,476759743682,5/1/22 0:00,,,,,,
4332,Ensley,Hicks,,ensleyhicks77@gmail.com,UT,email,489806090618,5/1/22 0:00,,117628,y,y,,she
4333,Samuel,Howard,(801) 563-2615,showard78@yahoo.com,UT,text,740593784061,5/1/22 0:00,,151202,,,,he
4334,Waylon,Jackson,(208) 605-4314,waylonjackson10@snarlywhisper.net,ID,text,958306136646,5/1/22 0:00,,158922,,y,y,he
4335,Alvin,Morse,(623) 960-7131,amorse408@yahoo.com,AZ,text,161935198300,5/1/22 0:00,,95754,y,n,,he
4336,A.C.,Bell,(435) 549-5765,a.c.bell49@yahoo.com,UT,call,635801596471,5/1/22 0:00,,125554,y,n,,
4337,Haven,Harvey,(208) 553-8434,havenharvey45@outlook.com,ID,email,114156506466,5/1/22 0:00,,,,,,she
4338,Olivia,Larson,(208) 809-7132,olarson166@hotmail.com,ID,email,647556671148,5/1/22 0:00,,105957,y,y,n,she
4339,Matthew,Palmer,(208) 855-4996,matthewpalmer29@gmail.com,ID,email,482536722587,5/2/22 0:00,,140215,n,n,y,
4340,Heywood,Shaffer,(208) 559-6958,heywoodshaffer91@outlook.com,ID,email,310506257951,5/2/22 0:00,,153144,y,n,n,he
4341,Eric,Lewis,(520) 893-7685,elewis550@gmail.com,AZ,call,384931870965,5/2/22 0:00,,98733,y,y,y,he
4342,Kenley,O'Neal,(801) 308-8676,ko'neal288@yahoo.com,UT,text,430758114993,5/2/22 0:00,,156182,y,n,n,she
4343,Logan,Morris,(602) 404-5370,lmorris232@gmail.com,AZ,email,847981778180,5/2/22 0:00,,162837,y,n,y,
4344,Kamilah,Benson,(541) 671-5544,kbenson722@yahoo.com,OR,text,100580051305,5/2/22 0:00,,296856,y,n,,
4345,Isaac,McKinney,(801) 872-9556,isaacmckinney39@yahoo.com,UT,email,184538451612,5/2/22 0:00,,155863,n,,,
4346,Tucker,Blankenship,(208) 554-2463,tblankenship262@hotmail.com,ID,call,855702939185,5/2/22 0:00,,183761,,,y,
4347,Heavenly,Cunningham,(801) 927-9599,heavenlycunningham22@hotmail.com,UT,email,183233870193,5/2/22 0:00,,128922,y,y,,
4348,Queen,Gomez,(602) 733-8283,queengomez92@yahoo.com,AZ,,327681569584,5/2/22 0:00,,,,,,she
4349,Lillie,Brown,(208) 765-5362,lilliebrown86@gmail.com,ID,text,604206272673,5/2/22 0:00,,194078,,,,
4350,Dante,Quinn,(208) 617-4469,dquinn883@hotmail.com,ID,text,194494101827,5/2/22 0:00,,98081,y,y,,
4351,James,Hopkins,(208) 974-1501,jameshopkins69@yahoo.com,ID,call,678555711913,5/2/22 0:00,,147802,,,y,he
4352,Elora,Grant,(385) 489-6754,eloragrant58@icloud.com,UT,call,588798064669,5/2/22 0:00,,259400,y,n,,
4353,Addisyn,Wilkerson,(208) 235-4687,addisynwilkerson70@hotmail.com,ID,call,488577946614,5/2/22 0:00,,,y,n,n,she
4354,Luna,Reid,(435) 412-9365,lunareid36@gmail.com,UT,text,701401647896,5/3/22 0:00,,67755,,n,y,she
4355,Joyce,Olson,(208) 850-2797,joyceolson49@icloud.com,ID,text,260238085669,5/3/22 0:00,,108503,,,y,
4356,Natasha,Rogers,(208) 367-2965,nrogers890@yahoo.com,ID,email,253909351230,5/3/22 0:00,,122959,y,y,n,she
4357,Meilani,Carter,(208) 827-6356,meilanicarter22@yahoo.com,ID,text,676675184522,5/3/22 0:00,,,y,n,y,she
4358,Brynlee,Kerr,,bkerr515@yahoo.com,UT,,,5/3/22 0:00,,129406,y,y,y,she
4359,Richard,Skinner,(801) 649-8668,rskinner964@outlook.com,UT,text,362821944280,5/3/22 0:00,,165213,n,,y,
4360,Cassidy,Torres,(385) 227-9703,cassidytorres86@hotmail.com,UT,text,888816201162,5/3/22 0:00,,155653,y,n,y,
4361,Matthew,Robinson,(385) 289-3093,mrobinson768@gmail.com,UT,text,939846507854,5/3/22 0:00,,87034,n,,n,
4362,Clint,Flores,(435) 694-4228,cflores398@yahoo.com,UT,text,190554481833,5/3/22 0:00,,186234,y,y,n,
4363,Byron,Bell,(208) 313-1742,bbell924@outlook.com,ID,text,241870685856,5/3/22 0:00,,,,,,he
4364,Alessia,Reese,(801) 865-7836,alessiareese78@yahoo.com,UT,text,338869091274,5/3/22 0:00,,190352,y,n,y,
4365,Addison,Dixon,(208) 654-4427,adixon825@gmail.com,ID,call,842539466698,5/3/22 0:00,,139769,y,y,n,she
4366,Jayden,Manning,(208) 961-8958,jmanning365@hotmail.com,ID,call,561384577108,5/3/22 0:00,,,y,y,n,
4367,Samuel,Jensen,(208) 742-4386,sjensen914@hotmail.com,ID,text,585475752913,5/3/22 0:00,,120894,y,,n,
4368,Lincoln,Gomez,(208) 962-8916,lgomez271@hotmail.com,ID,email,982041144256,5/4/22 0:00,,144370,y,y,n,
4369,Delilah,French,(602) 826-2946,delilahfrench51@yahoo.com,AZ,text,431144756167,5/4/22 0:00,,180585,y,y,,
4370,Aniyah,Rogers,(385) 491-1188,aniyahrogers39@outlook.com,UT,text,246130569065,5/4/22 0:00,,147501,y,y,,she
4371,Josie,Johnson,(208) 738-3920,jjohnson128@hotmail.com,ID,email,269073914436,5/4/22 0:00,,131850,y,y,,
4372,Quinn,Gonzalez,(801) 482-7831,quinngonzalez26@gmail.com,UT,email,242104117592,5/4/22 0:00,,256051,y,n,,
4373,Georgia,Andrews,(801) 387-5912,georgiaandrews41@icloud.com,UT,email,252249982409,5/4/22 0:00,,140810,,,y,she
4374,Joy,Price,(385) 311-6847,joyprice84@yahoo.com,UT,,157379835516,5/4/22 0:00,,126955,y,,y,she
4375,Ella,Collins,(801) 975-6103,ellacollins4@gmail.com,UT,text,644001614064,5/4/22 0:00,,102967,n,,y,she
4376,Vienna,Smith,(385) 403-8406,viennasmith20@gmail.com,UT,,592195998502,5/4/22 0:00,,134161,n,,y,
4377,Carter,Fox,(385) 312-6370,cfox670@hotmail.com,UT,text,210178056816,5/4/22 0:00,,152953,y,y,n,
4378,Ben,Richardson,(208) 289-4210,benrichardson68@snarlywhisper.net,ID,call,248449413240,5/4/22 0:00,,132812,n,n,n,he
4379,Aiden,Miller,(208) 414-1386,amiller348@icloud.com,ID,call,400006038015,5/4/22 0:00,,130608,y,,n,he
4380,Jacob,Beard,(801) 383-6717,jbeard367@hotmail.com,UT,email,330253092405,5/4/22 0:00,,152680,,,y,
4381,Henry,Moore,(208) 995-1871,henrymoore4@gmail.com,ID,,438905629478,5/4/22 0:00,,,y,y,,
4382,Isaac,Daniels,(208) 514-3568,idaniels818@yahoo.com,ID,text,312389609307,5/4/22 0:00,,,,,y,
4383,Beatrice,Davis,(602) 680-3012,beatricedavis32@gmail.com,AZ,call,236834223554,5/5/22 0:00,,78915,y,y,,
4384,Sebastian,Stephenson,(208) 638-2100,sebastianstephenson44@gmail.com,ID,,355562126417,5/5/22 0:00,,117641,,n,n,
4385,Judith,Hogan,(602) 527-7861,judithhogan92@yahoo.com,AZ,text,626103977300,5/5/22 0:00,,123913,n,,,she
4386,Robin,Fisher,(602) 266-9284,robinfisher77@hotmail.com,AZ,text,406284992042,5/5/22 0:00,,,n,,,
4387,B.J.,Douglas,(602) 388-6488,b.j.douglas81@outlook.com,AZ,text,711967590083,5/5/22 0:00,,128081,y,y,,
4388,Sebastian,Cochran,(208) 990-8505,scochran982@hotmail.com,ID,call,675885689516,5/5/22 0:00,,150998,n,,n,
4389,Logan,Ortiz,(480) 433-1240,lortiz159@yahoo.com,AZ,text,295886267920,5/6/22 0:00,,119305,,y,,he
4390,Abigail,Peterson,(385) 535-3069,apeterson665@yahoo.com,UT,text,,5/6/22 0:00,,174884,y,y,n,
4391,Evelyn,Hale,(208) 224-6050,evelynhale26@outlook.com,ID,call,937664535394,5/6/22 0:00,,170148,,,y,
4392,Ethan,Boyd,(307) 339-8218,ethanboyd86@hotmail.com,WY,text,182586186075,5/6/22 0:00,,165449,y,y,y,
4393,Joseph,Crawford,(928) 387-4911,jcrawford456@gmail.com,AZ,text,906524103363,5/6/22 0:00,,153395,,,,he
4394,Rory,Yates,(602) 363-9807,rorycamps76@gmail.com,AZ,email,694766564389,5/6/22 0:00,,171306,y,y,y,
4395,Abby,Maxwell,(385) 867-2611,amaxwell777@outlook.com,UT,call,671618611538,5/6/22 0:00,,,,,,she
4396,Jasmine,Clark,(208) 483-6130,jclark107@gmail.com,ID,text,,5/6/22 0:00,,93299,,y,y,she
4397,Tom,Cruz,(928) 765-1083,tcruz586@yahoo.com,AZ,,818073782645,5/6/22 0:00,,230171,y,y,y,he
4398,Sariyah,Adkins,(208) 352-4443,sariyahadkins88@gmail.com,ID,email,633942879111,5/6/22 0:00,,114018,y,n,n,she
4399,Eva,Martinez,(801) 952-7732,emartinez209@yahoo.com,UT,call,504410622578,5/7/22 0:00,,179956,y,n,y,she
4400,Cali,Hodges,(801) 314-3934,calihodges9@outlook.com,UT,email,899651390910,5/7/22 0:00,,100711,y,y,n,she
4401,Daniel,McCarthy,(801) 937-2848,danielmccarthy19@yahoo.com,UT,text,947954304273,5/7/22 0:00,,142795,n,n,n,he
4402,Nyla,Gray,(208) 768-2650,nylagray17@outlook.com,ID,email,942598523617,5/7/22 0:00,,,,,,she
4403,Kamila,Figueroa,(208) 702-7791,kamilafigueroa25@gmail.com,ID,text,932216417994,5/7/22 0:00,,,n,n,n,
4404,Elyse,Fisher,(208) 918-4730,efisher9@outlook.com,ID,text,486733960376,5/7/22 0:00,,152997,n,n,y,she
4405,Alexander,Potter,(801) 579-6582,apotter831@gmail.com,UT,email,351392508175,5/7/22 0:00,,116703,y,n,y,
4406,Amelia,Matthews,(385) 335-6193,amatthews716@snarlywhisper.net,UT,email,603728939364,5/7/22 0:00,,171093,n,y,n,she
4407,Aaron,McClain,(520) 924-5148,amcclain462@iheartemail.com,AZ,text,667987010929,5/7/22 0:00,,158990,y,y,n,
4408,Camila,Chambers,(928) 493-6914,cchambers171@icloud.com,AZ,call,619527928615,5/7/22 0:00,,190200,y,n,y,she
4409,Brooklyn,Warren,(602) 805-8595,bwarren60@hotmail.com,AZ,text,877256117866,5/7/22 0:00,,165455,y,y,n,
4410,Leland,Moore,(208) 722-8868,lelandmoore83@snarlywhisper.net,ID,text,474919850620,5/7/22 0:00,,113746,y,,y,he
4411,Ivanna,Cook,(520) 243-9293,icook481@gmail.com,AZ,email,812435648316,5/7/22 0:00,,133483,y,y,y,
4412,Hayden,Wilson,(801) 764-4340,hwilson160@snarlywhisper.net,UT,call,524018288254,5/7/22 0:00,,156682,y,y,y,
4413,Elle,Perez,(435) 521-3388,eperez848@gmail.com,UT,call,170330034485,5/7/22 0:00,,125224,y,n,n,
4414,Colton,Shaw,(801) 315-5417,coltonshaw59@yahoo.com,UT,text,189339928107,5/7/22 0:00,,139591,y,y,y,
4415,Noor,Gates,(208) 571-7662,ngates695@gmail.com,ID,email,737238936554,5/7/22 0:00,,,,,,she
4416,Naya,Bowman,(208) 599-7351,nbowman843@outlook.com,ID,text,390905544963,5/7/22 0:00,,136363,y,,,she
4417,Wyatt,Mason,(208) 988-6595,wmason603@gmail.com,ID,text,693551435110,5/7/22 0:00,,113886,y,,n,
4418,Jackson,Quinn,(602) 372-1010,jacksonquinn27@outlook.com,AZ,text,,5/7/22 0:00,,67992,y,n,,
4419,Gianna,Foster,(208) 882-4589,giannafoster54@gmail.com,ID,email,712709522347,5/7/22 0:00,,183791,n,,n,
4420,Karlee,Daniels,(801) 933-3843,karleedaniels57@outlook.com,UT,call,663801982933,5/7/22 0:00,,119751,y,y,n,
4421,Dominic,Woods,(208) 935-4695,dominicwoods69@gmail.com,ID,text,174345946743,5/7/22 0:00,,89835,n,,n,
4422,Thomas,Ellison,(307) 778-4609,thomasellison43@yahoo.com,WY,call,346282505756,5/7/22 0:00,,106838,,,n,
4423,Kaiya,Bennett,(208) 641-8185,kbennett139@icloud.com,ID,text,672149806033,5/7/22 0:00,,137076,y,n,y,
4424,R.C.,Willis,(520) 513-5643,r.c.willis57@yahoo.com,AZ,text,,5/7/22 0:00,,90644,n,,n,he
4425,Lennon,Jefferson,(801) 546-5377,ljefferson248@hotmail.com,UT,text,781566207933,5/7/22 0:00,,,y,n,y,
4426,Leah,McCormick,(208) 281-6221,lmccormick328@gmail.com,ID,text,639008922041,5/7/22 0:00,,123764,,,y,
4427,Maren,Rivera,(208) 250-8956,mrivera645@hotmail.com,ID,text,601801249687,5/7/22 0:00,,127120,y,n,n,she
4428,Beck,Wall,(208) 674-9901,beckwall27@yahoo.com,ID,text,903736109582,5/8/22 0:00,,140064,,,y,
4429,Wes,Curtis,(385) 922-3474,wescurtis26@hotmail.com,UT,text,230989348739,5/8/22 0:00,,178317,,y,n,
4430,Zakk,Carroll,(208) 878-3780,zakkcarroll100@hotmail.com,ID,text,192264722565,5/8/22 0:00,,73985,y,n,y,
4431,Aurora,Torres,(801) 971-3681,auroratorres15@yahoo.com,UT,text,972642095102,5/8/22 0:00,,157073,y,,,
4432,Beckham,Davenport,(602) 383-6421,beckhamdavenport64@icloud.com,AZ,text,398819502841,5/8/22 0:00,,221954,y,y,n,he
4433,Sebastian,Young,(208) 467-1621,syoung190@icloud.com,ID,email,585398221073,5/8/22 0:00,,138795,y,n,n,he
4434,Burton,Ward,(435) 505-9033,bward321@gmail.com,UT,email,323100513142,5/8/22 0:00,,131570,y,y,n,he
4435,Joseph,Jordan,(208) 448-8191,josephjordan91@yahoo.com,ID,text,784158372111,5/8/22 0:00,,183671,,,n,he
4436,Faith,Morales,(602) 685-1941,faithmorales33@yahoo.com,AZ,text,851483828908,5/8/22 0:00,,,,,,
4437,Daniel,Pruitt,(801) 284-1029,dpruitt513@icloud.com,UT,call,384303571306,5/8/22 0:00,,149890,y,y,,he
4438,Curt,Robinson,(385) 372-8353,curtcamps82@gmail.com,UT,email,498078744731,5/8/22 0:00,,146671,y,y,,he
4439,Stu,Martinez,(208) 782-9320,smartinez934@yahoo.com,ID,email,657290721996,5/8/22 0:00,,,y,y,,he
4440,Colton,Bowers,(435) 613-3595,cbowers401@icloud.com,UT,text,316290706216,5/8/22 0:00,,127931,y,y,y,he
4441,Kylie,Harrington,(385) 656-6532,kharrington51@gmail.com,UT,email,874807846745,5/8/22 0:00,,125295,y,n,y,she
4442,Janelle,Nelson,(602) 445-4026,jnelson391@snarlywhisper.net,AZ,email,122467899235,5/8/22 0:00,,192608,,,n,
4443,Landry,Davenport,(801) 304-1788,landrydavenport49@hotmail.com,UT,text,104903610866,5/8/22 0:00,,131286,y,y,y,
4444,Annika,Bates,(602) 278-4515,abates680@gmail.com,AZ,text,689617953005,5/8/22 0:00,,194395,y,y,y,she
4445,Felicity,Joseph,(385) 463-3635,felicityjoseph75@icloud.com,UT,call,434594716831,5/8/22 0:00,,191332,y,n,y,she
4446,Peyton,Knight,(602) 948-3412,peytonknight52@gmail.com,AZ,text,198072187344,5/8/22 0:00,,148799,n,,y,
4447,Lane,Crawford,(801) 261-3858,lcrawford325@creativedestruction.com,UT,call,570772145904,5/8/22 0:00,,,y,n,,
4448,Jordan,Bridges,(208) 390-4305,jordanbridges46@icloud.com,ID,call,276043773613,5/9/22 0:00,,156353,y,y,,he
4449,Donovan,Torres,(208) 644-4502,dtorres606@icloud.com,ID,email,870512406496,5/9/22 0:00,,,,,,
4450,Jacob,Reyes,(541) 388-7781,jacobreyes49@yahoo.com,OR,email,245057155781,5/9/22 0:00,,80237,y,y,,
4451,Sawyer,Ramirez,(480) 559-2587,sawyerramirez24@yahoo.com,AZ,email,662302598071,5/9/22 0:00,,130347,y,n,y,
4452,Phil,Gonzalez,(541) 651-5214,philgonzalez12@gmail.com,OR,text,629590072555,5/9/22 0:00,,168492,y,n,y,he
4453,Skyla,Martin,(541) 876-6197,smartin372@yahoo.com,OR,,350053224627,5/9/22 0:00,,,,,,she
4454,Gracelynn,Brooks,(435) 264-4860,gracelynnbrooks76@yahoo.com,UT,email,566306791957,5/9/22 0:00,,150949,y,n,y,
4455,Isaac,Newman,(208) 437-2084,inewman483@yahoo.com,ID,call,683003757412,5/9/22 0:00,,106640,y,n,n,he
4456,Sadie,Gonzalez,(801) 530-6190,sadiegonzalez26@gmail.com,UT,text,307227297961,5/9/22 0:00,,131656,y,y,y,she
4457,Lucas,Price,(208) 986-2915,lprice445@outlook.com,ID,text,295947150726,5/9/22 0:00,,120047,n,y,n,he
4458,Legend,Benson,(208) 509-1859,lbenson167@gmail.com,ID,email,904959632591,5/9/22 0:00,,120460,y,y,,
4459,Paisley,Sanchez,(602) 961-4764,paisleysanchez34@yahoo.com,AZ,call,252672402684,5/9/22 0:00,,145155,n,y,,she
4460,Julieta,Scott,(208) 933-6136,julietascott16@gmail.com,ID,text,478740846418,5/9/22 0:00,,82443,y,,y,
4461,T.J.,Rivera,(208) 542-7320,t.j.rivera98@yahoo.com,ID,email,691788284692,5/9/22 0:00,,,,,n,he
4462,Veda,Bruce,(208) 713-4911,vbruce640@hotmail.com,ID,text,940654053510,5/9/22 0:00,,98369,,y,n,
